Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-09-15 17:54:39,1,,0,0,1,0,0.78763443,0.43240556
2025-09-15 18:04:21,3,92 Sam DeVine,0,0,0,0,0.03763441,0.30417496
2025-09-15 18:06:35,3,24 Courtney Rachke,0,0,0,0,0.75268817,0.723658
2025-09-15 18:09:57,3,47 Penny Wu,1,0,0,0,0.87903225,0.917495
2025-09-15 18:15:44,6,76 Conrad Nguyen,1,0,0,0,0.65591395,0.8827038
2025-09-15 18:19:22,7,14 Gina Stees,0,0,0,0,0.52150536,0.7852883
2025-09-15 18:30:40,12,03 Ethan Jones,1,0,0,0,0.6854839,0.916501
2025-09-15 18:35:03,14,24 Courtney Rachke,0,0,0,0,0.32258064,0.7147117
2025-09-15 18:42:29,16,17 Anna Martinello,0,0,0,0,0.38709676,0.7852883
