Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-08-27 09:48:20,3,71 Guber,0,0,0,0,0.60215056,0.7425447
2025-08-27 09:51:46,4,32 Sean McSweeney,0,0,0,0,0.5430108,0.70675945
2025-08-27 10:18:27,15,03 Ethan Jones,1,0,0,0,0.9731183,0.8389662
2025-08-27 10:24:01,17,92 Sam DeVine,0,0,0,0,0.56182796,0.7862823
