Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-08-25 12:32:50,2,71 Guber,1,0,0,0,0.9516129,0.9125249
2025-08-25 13:04:59,5,47 Penny Wu,1,0,0,0,0.62096775,0.8220676
2025-08-25 13:26:13,8,05 Seokhee Burningham,0,0,0,0,0.28225806,0.37574553
