Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-08-27 11:00:03,5,92 Sam DeVine,0,0,0,0,0.11021505,0.5666004
2025-08-27 14:40:50,6,71 Guber,1,0,0,0,0.2715054,0.82803184
2025-08-27 14:44:00,8,10 Nate King,0,0,0,0,0.26612905,0.41351888
2025-08-27 14:49:12,11,03 Ethan Jones,1,0,0,0,0.24193548,0.9512922
2025-08-27 14:53:06,13,24 Courtney Rachke,0,0,0,0,0.32258064,0.3449304
2025-08-27 14:57:40,15,24 Courtney Rachke,0,0,0,0,0.91129035,0.5059642
