Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-09-04 14:30:16,1,26 Rhea Joshi,0,0,0,0,0.33196154,0.4083291
2025-09-04 15:07:55,16,29 Jade Hostein,0,0,0,0,0.38545954,0.5490097
2025-09-04 15:15:24,17,99 Dana Demmert,0,0,0,0,0.37722903,0.6490604
2025-09-04 15:21:13,19,27 Connie Chan,0,0,0,0,0.12894374,0.36211273
