Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-07-14 21:07:17,5,88 Catherine Chen,0,0,0,0,0.6368638,0.501783
2025-07-14 21:13:01,6,07 Annie Phan,0,0,0,0,0.6038514,0.6821192
2025-07-14 21:44:49,12,18 Kendra Griesman,0,0,0,0,0.37276474,0.46153843
2025-07-14 21:47:59,13,41 Avery Mullen,1,0,0,0,0.54883087,0.8660214
