Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-07-24 11:46:18,2,04 Justin Foreman,0,0,0,0,0.6532258,0.68687874
2025-07-24 11:49:02,3,24 Courtney Rachke,0,0,0,0,0.3548387,0.2942346
2025-07-24 11:51:06,4,21 Abby Pavlicek,1,0,0,0,0.7311828,0.8667992
2025-07-24 11:56:11,5,14 Gina Stees,1,0,0,0,0.24462366,0.9423459
2025-07-24 12:11:39,13,05 Seokhee Burningham,1,0,0,0,0.72043014,0.8588469
