Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-07-19 18:12:28,1,56 Angel Barragan,1,0,0,0,0.20430107,0.97713715
2025-07-19 18:21:27,5,14 Gina Stees,0,0,0,0,0.5645161,0.58449304
2025-07-19 18:29:40,8,05 Seokhee Burningham,0,0,0,0,0.2876344,0.80318093
2025-07-19 18:30:46,8,03 Ethan Jones,0,0,0,0,0.12634408,0.7564612
2025-07-19 18:37:27,12,30 Caleb Moran,0,0,0,0,0.7930108,0.43737575
