Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-07-22 15:48:27,1,03 Ethan Jones,0,0,0,0,0.6854839,0.6888668
2025-07-22 15:50:47,2,71 Guber,1,0,0,0,0.17473118,0.92047715
2025-07-22 15:57:05,4,71 Guber,1,0,0,0,0.086021505,0.8916501
2025-07-22 16:02:43,5,05 Seokhee Burningham,0,0,0,0,0.62903225,0.35188866
2025-07-22 16:04:11,5,03 Ethan Jones,0,0,0,0,0.44623655,0.79025847
2025-07-22 16:12:43,10,16 Brooke Chomko,0,0,0,0,0.09946237,0.76043737
2025-07-22 16:16:13,11,25 Molly Cowley,0,0,0,0,0.30645162,0.74055666
