Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-07-21 22:47:16,12,24 Courtney Rachke,0,0,0,0,0.05376344,0.73061633
2025-07-21 22:52:22,15,05 Seokhee Burningham,0,0,0,0,0.733871,0.22266401
