Created,Point,Player,In own endzone?,In opponent's endzone?,Stall out?,Callahan?,Location X (0 -> 1 = left sideline -> right sideline),Location Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2025-07-24 11:13:29,9,24 Anna Stubbs,0,0,0,0,0.75171465,0.7130523
2025-07-24 11:16:09,10,27 Connie Chan,0,0,0,0,0.47599453,0.58354497
2025-07-24 11:22:28,10,27 Connie Chan,1,0,0,0,0.079561085,0.83748096
2025-07-24 11:28:16,11,26 Rhea Joshi,1,0,0,0,0.2798354,0.89690197
2025-07-24 11:35:59,13,18 Kendra Griesman,0,0,0,0,0.09602193,0.41442356
2025-07-24 11:36:45,13,13 Grace Feehan,0,0,0,0,0.63786006,0.2772981
2025-07-24 11:37:15,13,18 Kendra Griesman,0,0,0,0,0.1056241,0.5627222
2025-07-24 11:38:55,13,09 Moose Lucy Petersen,0,0,0,0,0.4979424,0.48501778
2025-07-24 11:50:59,14,27 Connie Chan,1,0,0,0,0.4979424,0.86135095
